n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
1000,64,0.0,0.003,0,150,0.00013971,0.00016357,0.00017644
1000,64,0.0,0.003,0,174,0.00012014,0.00013946,0.00014919
1000,64,0.0,0.003,0,202,0.00012118,0.00013653,0.00014359
1000,64,0.0,0.003,0,234,7.739e-05,9.216e-05,9.882e-05
1000,64,0.0,0.003,0,271,5.719e-05,6.945e-05,7.414e-05
1000,64,0.0,0.003,0,314,6.887e-05,7.948e-05,8.385e-05
1000,64,0.0,0.003,0,364,3.751e-05,4.683e-05,5.047e-05
1000,64,0.0,0.003,0,422,4.178e-05,4.999e-05,5.303e-05
1000,64,0.0,0.003,0,489,2.816e-05,3.577e-05,3.838e-05
1000,64,0.0,0.003,0,567,2.104e-05,2.769e-05,3.013e-05
1000,64,0.0,0.003,0,657,0.00016648,0.00017123,0.00017397
1000,64,0.0,0.003,0,761,1.945e-05,2.467e-05,2.72e-05
1000,64,0.0,0.003,0,882,1.299e-05,1.752e-05,1.938e-05
1000,64,0.0,0.003,0,1023,1.177e-05,1.565e-05,1.728e-05
1000,64,0.0,0.003,0,1185,1.227e-05,1.556e-05,1.713e-05
1000,64,0.0,0.003,0,1373,8.13e-06,1.139e-05,1.27e-05
1000,64,0.0,0.003,0,1592,6.94e-06,9.73e-06,1.09e-05
1000,64,0.0,0.003,0,1844,8.05e-06,1.07e-05,1.172e-05
1000,64,0.0,0.003,0,2137,6.98e-06,9.28e-06,1.039e-05
1000,64,0.0,0.003,0,2477,5.71e-06,7.88e-06,8.88e-06
1000,64,0.0,0.003,0,2871,1.44e-05,1.616e-05,1.717e-05
1000,64,0.0,0.003,0,3327,1.063e-05,1.218e-05,1.297e-05
1000,64,0.0,0.003,0,3855,4.05e-06,5.45e-06,6.06e-06
1000,64,0.0,0.003,0,4468,4.72e-06,6.15e-06,6.76e-06
1000,64,0.0,0.003,0,5177,7.54e-06,8.7e-06,9.27e-06
1000,64,0.0,0.003,0,6000,1.8e-06,3.07e-06,3.52e-06
2000,64,0.0,0.001,0,0,0.06992189,0.07017159,0.07275613
2000,64,0.0,0.001,0,1,0.05695556,0.05722803,0.05957171
2000,64,0.0,0.001,0,2,0.04713735,0.04742879,0.04950917
2000,64,0.0,0.001,0,3,0.04056894,0.040865,0.04265635
2000,64,0.0,0.001,0,4,0.03741545,0.03768397,0.03919164
2000,64,0.0,0.001,0,5,0.03632025,0.03653582,0.03781448
2000,64,0.0,0.001,0,6,0.03494482,0.03511149,0.03624425
2000,64,0.0,0.001,0,7,0.03239072,0.03254789,0.03360495
2000,64,0.0,0.001,0,8,0.02926247,0.02944665,0.03047759
2000,64,0.0,0.001,0,9,0.02648005,0.02671479,0.02774283
2000,64,0.0,0.001,0,11,0.02296184,0.0232983,0.02434219
2000,64,0.0,0.001,0,12,0.02166817,0.02203303,0.02306968
2000,64,0.0,0.001,0,14,0.01876058,0.01913145,0.02011684
2000,64,0.0,0.001,0,16,0.01599692,0.01635093,0.01726671
2000,64,0.0,0.001,0,19,0.01438483,0.01479556,0.01563703
2000,64,0.0,0.001,0,22,0.01353337,0.01396938,0.01479564
2000,64,0.0,0.001,0,26,0.01146483,0.01182587,0.01259363
2000,64,0.0,0.001,0,30,0.00967299,0.00996423,0.01050828
2000,64,0.0,0.001,0,34,0.00866778,0.00894161,0.0093918
2000,64,0.0,0.001,0,40,0.00705735,0.00730876,0.00766765
2000,64,0.0,0.001,0,46,0.00574158,0.00598436,0.00624843
2000,64,0.0,0.001,0,54,0.00386819,0.00406714,0.00422756
2000,64,0.0,0.001,0,62,0.00253712,0.00271672,0.00285569
2000,64,0.0,0.001,0,72,0.00181066,0.00194329,0.00203826
2000,64,0.0,0.001,0,83,0.00141763,0.0015325,0.00160424
2000,64,0.0,0.001,0,97,0.00105787,0.00115595,0.00120409
2000,64,0.0,0.001,0,112,0.00081404,0.00089108,0.00093581
2000,64,0.0,0.001,0,130,0.00060804,0.00066878,0.00070402
2000,64,0.0,0.001,0,150,0.00045595,0.00050251,0.00053017
2000,64,0.0,0.001,0,174,0.00034058,0.00037866,0.00040102
2000,64,0.0,0.001,0,202,0.00025157,0.00027947,0.00029766
2000,64,0.0,0.001,0,234,0.00020161,0.00022445,0.00023721
2000,64,0.0,0.001,0,271,0.00021315,0.00022955,0.00024098
2000,64,0.0,0.001,0,314,0.00012962,0.00014384,0.00015135
2000,64,0.0,0.001,0,364,0.00010241,0.0001143,0.00012119
2000,64,0.0,0.001,0,422,8.366e-05,9.451e-05,0.0001
2000,64,0.0,0.001,0,489,6.258e-05,7.149e-05,7.566e-05
2000,64,0.0,0.001,0,567,5.099e-05,5.977e-05,6.347e-05
2000,64,0.0,0.001,0,657,5.465e-05,6.181e-05,6.485e-05
2000,64,0.0,0.001,0,761,4.046e-05,4.682e-05,4.945e-05
2000,64,0.0,0.001,0,882,3.078e-05,3.668e-05,3.938e-05
2000,64,0.0,0.001,0,1023,2.345e-05,2.877e-05,3.117e-05
2000,64,0.0,0.001,0,1185,1.997e-05,2.462e-05,2.678e-05
2000,64,0.0,0.001,0,1373,1.719e-05,2.126e-05,2.322e-05
2000,64,0.0,0.001,0,1592,2.184e-05,2.546e-05,2.71e-05
2000,64,0.0,0.001,0,1844,1.367e-05,1.691e-05,1.841e-05
2000,64,0.0,0.001,0,2137,1.278e-05,1.541e-05,1.676e-05
2000,64,0.0,0.001,0,2477,1.886e-05,2.142e-05,2.263e-05
2000,64,0.0,0.001,0,2871,1.275e-05,1.48e-05,1.585e-05
2000,64,0.0,0.001,0,3327,7.6e-06,9.46e-06,1.038e-05
2000,64,0.0,0.001,0,3855,1.351e-05,1.507e-05,1.584e-05
2000,64,0.0,0.001,0,4468,4.64e-06,6.02e-06,6.68e-06
2000,64,0.0,0.001,0,5177,3.34e-06,4.52e-06,5.11e-06
2000,64,0.0,0.001,0,6000,3.18e-06,4.19e-06,4.65e-06
2000,64,0.0,0.003,0,0,0.06992189,0.07017159,0.07275613
2000,64,0.0,0.003,0,1,0.04182516,0.04213674,0.04396419
2000,64,0.0,0.003,0,2,0.0410513,0.0412036,0.0422586
2000,64,0.0,0.003,0,3,0.03095341,0.03113569,0.03218507
2000,64,0.0,0.003,0,4,0.02621609,0.02658772,0.02775098
2000,64,0.0,0.003,0,5,0.02459849,0.02505388,0.02619139
2000,64,0.0,0.003,0,6,0.0197511,0.02013014,0.02114051
2000,64,0.0,0.003,0,7,0.01643621,0.01673118,0.01763818
2000,64,0.0,0.003,0,8,0.01549689,0.01585775,0.01670478
2000,64,0.0,0.003,0,9,0.01670228,0.01712596,0.01796353
2000,64,0.0,0.003,0,11,0.01341536,0.01384494,0.01474564
2000,64,0.0,0.003,0,12,0.01252997,0.01291005,0.01375233
