n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
1000,128,0.0,0.001,1,97,0.00056439,0.00065148,0.00063946
1000,128,0.0,0.001,1,112,0.0008101,0.00086489,0.00086106
1000,128,0.0,0.001,1,130,0.00035306,0.00039534,0.00039451
1000,128,0.0,0.001,1,150,0.00022271,0.00025866,0.00025624
1000,128,0.0,0.001,1,174,0.00023138,0.00025958,0.00025699
1000,128,0.0,0.001,1,202,0.00018457,0.00020835,0.00020778
1000,128,0.0,0.001,1,234,0.0001176,0.00013767,0.00013639
1000,128,0.0,0.001,1,271,9.416e-05,0.00011205,0.00011049
1000,128,0.0,0.001,1,314,7.389e-05,8.949e-05,8.745e-05
1000,128,0.0,0.001,1,364,7.217e-05,8.474e-05,8.419e-05
1000,128,0.0,0.001,1,422,7.791e-05,9.091e-05,8.855e-05
1000,128,0.0,0.001,1,489,0.00010618,0.00011443,0.00011426
1000,128,0.0,0.001,1,567,0.00027538,0.00028477,0.00028561
1000,128,0.0,0.001,1,657,2.81e-05,3.58e-05,3.472e-05
1000,128,0.0,0.001,1,761,1.881e-05,2.525e-05,2.465e-05
1000,128,0.0,0.001,1,882,1.944e-05,2.501e-05,2.446e-05
1000,128,0.0,0.001,1,1023,1.379e-05,1.894e-05,1.864e-05
1000,128,0.0,0.001,1,1185,2.574e-05,3.069e-05,3.014e-05
1000,128,0.0,0.001,1,1373,5.771e-05,6.205e-05,6.265e-05
1000,128,0.0,0.001,1,1592,7.66e-06,1.123e-05,1.091e-05
1000,128,0.0,0.001,1,1844,2.109e-05,2.471e-05,2.426e-05
1000,128,0.0,0.001,1,2137,5.61e-06,8.4e-06,8.08e-06
1000,128,0.0,0.001,1,2477,6.56e-06,8.99e-06,8.66e-06
1000,128,0.0,0.001,1,2871,4.82e-06,6.85e-06,6.6e-06
1000,128,0.0,0.001,1,3327,3.24e-06,5.01e-06,4.83e-06
1000,128,0.0,0.001,1,3855,6.47e-06,8.24e-06,7.95e-06
1000,128,0.0,0.001,1,4468,3.4e-06,4.67e-06,4.51e-06
1000,128,0.0,0.001,1,5177,6.03e-06,7.31e-06,7.21e-06
1000,128,0.0,0.001,1,6000,1.73e-06,2.81e-06,2.67e-06
1000,128,0.0,0.003,1,0,0.06662066,0.06673708,0.06793702
